Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
30361234,28/12/2021 00:00:00,17:14:00,68,235,10,0,9,0,0,0,0,5,51,89,70,28,11,0,0,0,0,38,254
30361234,28/12/2021 00:00:00,17:29:00,69,207,8,10,14,0,0,0,0,3,40,91,67,25,9,4,0,0,0,39,239
30361234,28/12/2021 00:00:00,17:44:00,70,191,12,2,12,0,0,0,0,6,26,73,62,33,12,5,0,0,0,39,217
30361234,28/12/2021 00:00:00,17:59:00,71,204,3,4,11,0,0,0,0,4,34,73,73,29,7,2,0,0,0,39,222
30361234,28/12/2021 00:00:00,18:14:00,72,161,6,0,6,0,0,2,0,2,27,57,48,28,8,1,0,0,0,39,173
30361234,28/12/2021 00:00:00,18:29:00,73,178,2,6,18,0,0,0,0,6,25,73,57,28,15,0,0,0,0,39,204
30361234,28/12/2021 00:00:00,18:44:00,74,144,4,2,15,0,0,0,4,1,22,45,54,27,9,2,1,0,0,39,165
30361234,28/12/2021 00:00:00,18:59:00,75,159,8,4,10,0,0,0,0,4,21,62,55,27,7,4,1,0,0,39,181
30361234,28/12/2021 00:00:00,19:14:00,76,145,4,2,11,0,0,0,0,7,21,51,46,25,6,3,3,0,0,39,162
30361234,28/12/2021 00:00:00,19:29:00,77,139,8,6,7,0,0,0,1,1,20,52,53,21,9,2,1,0,0,40,160
30361234,28/12/2021 00:00:00,19:44:00,78,128,6,2,12,0,0,0,0,9,14,41,59,16,7,2,0,0,0,39,148
30361234,28/12/2021 00:00:00,19:59:00,79,111,5,1,6,0,0,0,0,3,14,36,45,20,4,1,0,0,0,40,123
30361234,28/12/2021 00:00:00,20:14:00,80,110,7,3,13,0,0,0,0,3,25,51,31,14,2,3,3,1,0,38,133
30361234,28/12/2021 00:00:00,20:29:00,81,100,3,1,10,0,0,0,0,3,19,33,35,19,4,1,0,0,0,39,114
30361234,28/12/2021 00:00:00,20:44:00,82,92,4,2,11,0,0,0,0,5,20,25,36,19,4,0,0,0,0,39,109
30361234,28/12/2021 00:00:00,20:59:00,83,86,3,3,10,0,0,0,0,1,14,24,35,19,4,3,2,0,0,40,102
30361234,28/12/2021 00:00:00,21:14:00,84,92,4,3,7,0,0,0,0,3,8,29,37,18,8,2,1,0,0,41,106
30361234,28/12/2021 00:00:00,21:29:00,85,96,4,3,7,0,0,0,0,3,15,34,25,20,9,3,1,0,0,40,110
30361234,28/12/2021 00:00:00,21:44:00,86,95,1,0,13,0,0,0,0,2,12,36,29,18,7,4,1,0,0,40,109
30361234,28/12/2021 00:00:00,21:59:00,87,107,3,1,16,0,0,0,1,3,12,49,28,23,8,2,1,0,0,39,127
30361234,28/12/2021 00:00:00,22:14:00,88,109,2,2,10,0,0,0,0,3,18,29,33,24,9,2,5,0,0,40,123
30361234,28/12/2021 00:00:00,22:29:00,89,77,6,0,14,0,0,0,0,1,15,23,32,14,7,2,3,0,0,40,97
30361234,28/12/2021 00:00:00,22:44:00,90,55,5,3,22,0,0,0,0,1,16,28,23,12,3,1,0,1,0,39,85
30361234,28/12/2021 00:00:00,22:59:00,91,73,5,0,11,0,0,0,0,3,6,21,28,17,11,3,0,0,0,41,89
30361234,28/12/2021 00:00:00,23:14:00,92,69,5,2,11,0,0,0,0,2,14,26,19,19,4,2,1,0,0,40,87
30361234,28/12/2021 00:00:00,23:29:00,93,55,3,2,13,0,0,0,0,0,13,13,20,17,7,2,0,1,0,41,73
30361234,28/12/2021 00:00:00,23:44:00,94,71,7,4,18,0,0,0,2,2,20,36,19,11,6,4,0,0,0,38,100
30361234,28/12/2021 00:00:00,23:59:00,95,40,1,2,15,0,0,0,0,1,13,13,20,10,1,0,0,0,0,39,58
30361234,29/12/2021 00:00:00,00:14:00,0,42,2,1,25,0,0,0,0,5,17,21,16,6,4,0,1,0,0,37,70
30361234,29/12/2021 00:00:00,00:29:00,1,29,1,0,14,0,0,0,0,2,10,13,14,3,1,0,1,0,0,38,44
30361234,29/12/2021 00:00:00,00:44:00,2,35,2,2,15,0,0,0,0,7,12,12,12,5,5,1,0,0,0,37,54
30361234,29/12/2021 00:00:00,00:59:00,3,23,5,0,13,0,0,0,0,3,5,13,14,3,2,0,0,1,0,38,41
30361234,29/12/2021 00:00:00,01:14:00,4,52,1,4,17,0,0,0,0,1,13,19,24,11,5,0,1,0,0,39,74
30361234,29/12/2021 00:00:00,01:29:00,5,16,2,2,31,0,0,0,0,0,13,22,9,6,1,0,0,0,0,37,51
30361234,29/12/2021 00:00:00,01:44:00,6,19,1,3,17,0,0,0,1,4,9,11,12,3,0,0,0,0,0,36,40
30361234,29/12/2021 00:00:00,01:59:00,7,13,1,2,16,0,0,0,0,1,13,8,5,4,1,0,0,0,0,36,32
30361234,29/12/2021 00:00:00,02:14:00,8,25,3,3,23,0,0,0,0,3,20,17,9,3,2,0,0,0,0,36,54
30361234,29/12/2021 00:00:00,02:29:00,9,25,0,4,15,0,0,0,0,1,17,11,8,4,2,0,1,0,0,37,44
30361234,29/12/2021 00:00:00,02:44:00,10,24,2,3,15,0,0,0,0,3,13,10,12,4,1,0,0,1,0,37,44
30361234,29/12/2021 00:00:00,02:59:00,11,28,1,2,18,0,0,0,0,4,18,9,14,1,2,0,1,0,0,36,49
30361234,29/12/2021 00:00:00,03:14:00,12,33,2,4,25,0,0,0,0,3,17,23,11,6,3,1,0,0,0,37,64
30361234,29/12/2021 00:00:00,03:29:00,13,36,2,3,21,0,0,0,0,1,18,16,12,6,3,6,0,0,0,39,62
30361234,29/12/2021 00:00:00,03:44:00,14,23,1,5,15,0,0,0,0,0,11,17,7,8,0,0,1,0,0,38,44
30361234,29/12/2021 00:00:00,03:59:00,15,16,4,5,17,0,0,0,0,3,16,13,5,4,0,1,0,0,0,35,42
30361234,29/12/2021 00:00:00,04:14:00,16,22,1,3,12,0,0,0,0,1,8,17,6,3,2,0,1,0,0,38,38
30361234,29/12/2021 00:00:00,04:29:00,17,27,5,8,17,0,0,0,0,6,13,17,13,6,1,1,0,0,0,37,57
30361234,29/12/2021 00:00:00,04:44:00,18,31,3,5,19,1,0,0,0,7,12,18,11,5,3,0,1,0,0,33,58
30361234,29/12/2021 00:00:00,04:59:00,19,61,5,4,20,0,0,0,0,2,24,26,24,7,6,0,0,1,0,38,90
30361234,29/12/2021 00:00:00,05:14:00,20,35,6,8,19,0,0,0,0,4,20,26,8,5,5,0,0,0,0,36,68
30361234,29/12/2021 00:00:00,05:29:00,21,41,6,5,16,0,0,0,1,1,15,21,20,8,2,0,0,0,0,38,68
30361234,29/12/2021 00:00:00,05:44:00,22,72,18,8,29,0,1,0,0,8,23,39,32,18,2,3,1,0,0,37,127
30361234,29/12/2021 00:00:00,05:59:00,23,66,16,9,31,0,0,0,0,8,26,43,27,12,5,1,0,0,0,37,122
30361234,29/12/2021 00:00:00,06:14:00,24,97,9,9,19,0,0,0,0,4,25,42,34,24,2,2,1,0,0,39,134
30361234,29/12/2021 00:00:00,06:29:00,25,76,11,8,19,0,0,0,0,4,21,35,29,18,6,1,0,0,0,39,114
30361234,29/12/2021 00:00:00,06:44:00,26,99,14,10,20,0,1,0,0,3,32,47,37,15,5,3,0,0,0,38,143
30361234,29/12/2021 00:00:00,06:59:00,27,92,18,11,25,0,0,0,1,7,32,48,37,15,6,0,0,0,0,37,146
30361234,29/12/2021 00:00:00,07:04:00,28,111,18,12,27,0,0,0,0,3,30,45,57,18,12,0,3,0,0,39,168
30361234,29/12/2021 00:00:00,07:29:59,29,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,07:44:59,30,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,07:59:59,31,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,08:14:59,32,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,08:29:59,33,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,08:44:59,34,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,08:59:59,35,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,09:14:59,36,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,09:29:59,37,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,15:29:59,61,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,15:44:59,62,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,15:59:59,63,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,16:14:59,64,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,16:29:59,65,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,16:44:59,66,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,16:59:59,67,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,17:14:59,68,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,17:29:59,69,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,17:44:59,70,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,17:59:59,71,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,18:14:59,72,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,18:29:59,73,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,18:44:59,74,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,18:59:59,75,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,19:14:59,76,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,19:29:59,77,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,19:44:59,78,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,19:59:59,79,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,20:14:59,80,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,20:29:59,81,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,20:44:59,82,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,20:59:59,83,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,21:14:59,84,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,21:29:59,85,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,21:44:59,86,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,21:59:59,87,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,22:14:59,88,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,22:29:59,89,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,22:44:59,90,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,22:59:59,91,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,23:14:59,92,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,23:29:59,93,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,23:44:59,94,,,,,,,,,,,,,,,,,,,,
30361234,29/12/2021 00:00:00,23:59:59,95,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,00:14:59,0,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,00:29:59,1,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,00:44:59,2,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,00:59:59,3,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,01:14:59,4,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,01:29:59,5,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,01:44:59,6,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,01:59:59,7,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,02:14:59,8,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,02:29:59,9,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,02:44:59,10,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,02:59:59,11,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,03:14:59,12,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,03:29:59,13,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,03:44:59,14,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,03:59:59,15,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,04:14:59,16,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,04:29:59,17,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,04:44:59,18,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,04:59:59,19,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,05:14:59,20,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,05:29:59,21,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,05:44:59,22,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,05:59:59,23,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,06:14:59,24,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,06:29:59,25,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,06:44:59,26,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,06:59:59,27,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,07:14:59,28,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,07:29:59,29,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,07:44:59,30,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,07:59:59,31,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,08:14:59,32,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,08:29:59,33,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,08:44:59,34,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,08:59:59,35,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,09:14:59,36,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,09:29:59,37,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,15:29:59,61,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,15:44:59,62,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,15:59:59,63,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,16:14:59,64,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,16:29:59,65,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,16:44:59,66,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,16:59:59,67,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,17:14:59,68,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,17:29:59,69,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,17:44:59,70,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,17:59:59,71,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,18:14:59,72,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,18:29:59,73,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,18:44:59,74,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,18:59:59,75,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,19:14:59,76,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,19:29:59,77,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,19:44:59,78,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,19:59:59,79,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,20:14:59,80,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,20:29:59,81,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,20:44:59,82,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,20:59:59,83,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,21:14:59,84,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,21:29:59,85,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,21:44:59,86,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,21:59:59,87,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,22:14:59,88,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,22:29:59,89,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,22:44:59,90,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,22:59:59,91,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,23:14:59,92,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,23:29:59,93,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,23:44:59,94,,,,,,,,,,,,,,,,,,,,
30361234,30/12/2021 00:00:00,23:59:59,95,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,00:14:59,0,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,00:29:59,1,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,00:44:59,2,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,00:59:59,3,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,01:14:59,4,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,01:29:59,5,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,01:44:59,6,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,01:59:59,7,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,02:14:59,8,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,02:29:59,9,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,02:44:59,10,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,02:59:59,11,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,03:14:59,12,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,03:29:59,13,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,03:44:59,14,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,03:59:59,15,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,04:14:59,16,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,04:29:59,17,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,04:44:59,18,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,04:59:59,19,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,05:14:59,20,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,05:29:59,21,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,05:44:59,22,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,05:59:59,23,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,06:14:59,24,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,06:29:59,25,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,06:44:59,26,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,06:59:59,27,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,07:14:59,28,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,07:29:59,29,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,07:44:59,30,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,07:59:59,31,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,08:14:59,32,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,08:29:59,33,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,08:44:59,34,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,08:59:59,35,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,09:14:59,36,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,09:29:59,37,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,09:44:59,38,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,09:59:59,39,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,10:14:59,40,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,10:29:59,41,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,10:44:59,42,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,10:59:59,43,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,11:14:59,44,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,11:29:59,45,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,11:44:59,46,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,11:59:59,47,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,12:14:59,48,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,12:29:59,49,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,12:44:59,50,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,12:59:59,51,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,13:14:59,52,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,13:29:59,53,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,13:44:59,54,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,13:59:59,55,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,14:14:59,56,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,14:29:59,57,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,14:44:59,58,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,14:59:59,59,,,,,,,,,,,,,,,,,,,,
30361234,31/12/2021 00:00:00,15:14:59,60,,,,,,,,,,,,,,,,,,,,
